CustomerID,Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryMin,MonetaryMax,MonthlyPurchaseAmount,TopCategory,TopCategorySpend,BottomCategory,Country,TotalQuantity,PurchaseFrequencyPerMonth,CustomerAge,LifetimeValue,LifetimeFrequency,IsLoyal,IsFrequentBuyer,TopCategory_Encoded,BottomCategory_Encoded,Country_Encoded,KMeans_Cluster,Hierarchical_Cluster,DBSCAN_Cluster,FinalCluster
14006,116,1,300.1,30.01,16.5,145.0,50.01666666666667,Home Decor,369.82,Other,United Kingdom,641,0.16666666666666666,196,962.19,3,0,0,4,8,30,0,0,0,0
14013,110,2,354.52,13.635384615384615,2.88,39.6,59.086666666666666,Kitchen,194.84,Home Decor,United Kingdom,462,0.3333333333333333,165,473.02,3,0,0,5,6,30,0,0,0,0
14014,77,1,505.18,12.953333333333333,2.88,30.0,84.19666666666667,Home Decor,175.07999999999998,Crockery,United Kingdom,1076,0.16666666666666666,0,505.18,1,0,0,4,2,30,0,0,0,0
14015,53,1,917.34,45.867000000000004,15.0,108.48,152.89000000000001,Kitchen,249.12,Electronics,United Kingdom,378,0.16666666666666666,0,917.34,1,0,0,5,3,30,0,0,0,0
14016,162,1,976.58,21.701777777777778,6.84,81.6,162.76333333333335,Other,1071.1799999999998,Accessories,EIRE,2125,0.16666666666666666,195,4341.21,4,0,0,6,0,8,0,0,-1,0
14019,47,3,1421.61,21.539545454545454,8.7,99.84,236.93499999999997,Crockery,297.44,Bags,United Kingdom,1037,0.5,91,1421.61,3,0,0,1,1,30,0,0,0,0
14020,17,2,642.8,16.48205128205128,6.959999999999999,39.599999999999994,107.13333333333333,Stationery,155.34,Toys,United Kingdom,441,0.3333333333333333,71,642.8,2,0,0,8,13,30,0,0,0,0
14021,155,1,130.2,32.55,17.700000000000003,67.5,21.7,Kitchen,221.3,Electronics,United Kingdom,192,0.16666666666666666,101,631.9,3,0,0,5,3,30,0,0,0,0
14023,7,1,310.93,20.728666666666665,7.5,44.550000000000004,51.821666666666665,Other,194.96,Storage,United Kingdom,345,0.16666666666666666,242,584.07,2,0,0,6,11,30,0,0,0,0
14024,122,2,327.7,20.48125,12.75,30.599999999999998,54.61666666666667,Kitchen,149.2,Crockery,United Kingdom,150,0.3333333333333333,2,327.7,2,0,0,5,2,30,0,0,0,0
14027,61,1,104.82,17.47,9.9,24.96,17.47,Kitchen,77.52,Home Decor,United Kingdom,62,0.16666666666666666,0,104.82,1,0,0,5,6,30,0,0,0,0
14029,63,2,467.66,31.177333333333333,9.36,79.2,77.94333333333334,Other,265.56,Electronics,United Kingdom,198,0.3333333333333333,80,467.66,2,0,0,6,3,30,0,0,0,0
14030,18,3,923.82,8.322702702702703,1.25,53.1,153.97,Home Decor,773.6,Textiles,United Kingdom,1478,0.5,348,2358.84,8,0,0,4,12,30,0,0,0,0
14031,7,8,9382.300000000001,80.1905982905983,1.95,1416.0,1563.716666666667,Textiles,3620.7,Bags,United Kingdom,5788,1.3333333333333333,365,17286.86,19,1,1,10,1,30,1,1,-1,1
14032,2,6,1440.02,24.000333333333334,5.04,128.88,240.00333333333333,Crockery,988.14,Bags,United Kingdom,2032,1.0,364,2975.59,11,1,0,1,1,30,1,0,2,1
14034,22,3,648.89,7.545232558139535,0.29,87.8,108.14833333333333,Home Decor,333.46,Crockery,United Kingdom,420,0.5,135,648.89,3,0,0,4,2,30,0,0,0,0
14035,29,3,727.44,16.91720930232558,0.55,81.12,121.24000000000001,Home Decor,667.72,Bags,United Kingdom,739,0.5,268,1428.02,5,0,0,4,1,30,0,0,0,0
14038,78,2,844.0600000000001,17.95872340425532,10.08,39.6,140.67666666666668,Bags,522.2,Garden & Outdoor,United Kingdom,965,0.3333333333333333,128,1560.38,3,0,0,0,5,30,0,0,0,0
14039,33,1,152.2,25.366666666666664,16.5,69.6,25.366666666666664,Crockery,69.6,Home Decor,United Kingdom,92,0.16666666666666666,0,152.2,1,0,0,1,6,30,0,0,0,0
14040,41,6,1615.16,14.817981651376147,1.25,82.5,269.1933333333333,Kitchen,1036.0,Garden & Outdoor,United Kingdom,1544,1.0,290,3560.32,12,1,0,5,5,30,1,0,2,1
14044,27,3,475.98,3.131447368421053,0.39,14.95,79.33,Home Decor,190.6,Seasonal,United Kingdom,304,0.5,283,646.42,4,0,0,4,9,30,0,0,0,0
14047,9,2,672.69,48.049285714285716,14.850000000000001,183.60000000000002,112.11500000000001,Storage,479.54,Other,United Kingdom,381,0.3333333333333333,364,1308.6100000000001,5,0,0,9,8,30,0,0,0,0
14049,17,2,2560.91,11.232061403508771,0.39,102.0,426.8183333333333,Other,1097.55,Garden & Outdoor,United Kingdom,3808,0.3333333333333333,301,5578.72,4,0,0,6,5,30,0,0,0,0
14050,32,2,746.36,13.821481481481483,4.5600000000000005,30.0,124.39333333333333,Kitchen,245.70000000000002,Textiles,United Kingdom,689,0.3333333333333333,74,746.36,2,0,0,5,12,30,0,0,0,0
14051,1,12,9776.91,83.56333333333333,6.959999999999999,357.6,1629.485,Other,5206.54,Accessories,United Kingdom,3756,2.0,365,15610.390000000001,23,1,1,6,0,30,1,1,-1,1
14052,20,1,225.36,4.024285714285715,0.42,18.75,37.56,Home Decor,41.18,Garden & Outdoor,United Kingdom,89,0.16666666666666666,0,225.36,1,0,0,4,5,30,0,0,0,0
14053,124,2,260.25,65.0625,12.5,112.5,43.375,Toys,231.0,Storage,United Kingdom,215,0.3333333333333333,35,260.25,2,0,0,11,11,30,0,0,0,0
14054,65,1,92.46,15.409999999999998,9.959999999999999,16.5,15.409999999999998,Bags,49.5,Other,United Kingdom,62,0.16666666666666666,0,92.46,1,0,0,0,8,30,0,0,0,0
14055,106,1,725.6400000000001,72.56400000000001,13.52,415.00000000000006,120.94000000000001,Storage,415.00000000000006,Other,United Kingdom,216,0.16666666666666666,0,725.6400000000001,1,0,0,9,8,30,0,0,0,0
14056,1,12,4498.88,7.625220338983051,0.39,49.5,749.8133333333334,Electronics,1871.54,Seasonal,United Kingdom,4252,2.0,282,8152.71,23,1,1,2,9,30,1,1,-1,1
14057,24,9,3541.43,27.88527559055118,2.08,386.64,590.2383333333333,Storage,1499.1999999999998,Seasonal,United Kingdom,4873,1.5,336,6211.66,17,1,1,9,9,30,1,1,-1,1
14060,5,8,2745.32,26.914901960784317,5.04,252.0,457.55333333333334,Other,1312.0,Textiles,United Kingdom,5386,1.3333333333333333,368,6140.42,19,1,1,6,12,30,1,1,-1,1
14062,10,6,5630.22,137.32243902439026,30.0,594.0,938.37,Home Decor,3646.2200000000003,Toys,United Kingdom,5593,1.0,354,10464.85,12,1,0,4,13,30,1,0,-1,1
14064,29,2,492.18,10.937333333333333,0.65,34.8,82.03,Home Decor,906.9399999999999,Bags,United Kingdom,1772,0.3333333333333333,245,1334.34,5,0,0,4,1,30,0,0,0,0
14067,64,2,374.7,7.2057692307692305,0.65,24.75,62.449999999999996,Kitchen,81.98,Textiles,United Kingdom,361,0.3333333333333333,32,374.7,2,0,0,5,12,30,0,0,0,0
14071,4,6,1080.76,3.6760544217687077,0.19,37.5,180.12666666666667,Home Decor,444.53000000000003,Accessories,United Kingdom,994,1.0,261,1437.57,8,0,0,4,0,30,0,0,0,0
14073,32,1,151.04,11.618461538461538,6.959999999999999,17.0,25.173333333333332,Home Decor,57.879999999999995,Seasonal,United Kingdom,130,0.16666666666666666,0,151.04,1,0,0,4,9,30,0,0,0,0
14075,5,2,634.34,25.3736,8.4,85.92,105.72333333333334,Electronics,195.12,Crockery,United Kingdom,754,0.3333333333333333,256,942.26,3,0,0,2,2,30,0,0,0,0
14077,41,2,189.01999999999998,23.627499999999998,0.95,85.92,31.50333333333333,Electronics,203.63,Kitchen,United Kingdom,268,0.3333333333333333,233,499.41999999999996,5,0,0,2,7,30,0,0,0,0
14078,102,1,221.46,17.035384615384615,0.83,158.75,36.910000000000004,Kitchen,754.06,Furniture,United Kingdom,310,0.16666666666666666,271,1049.37,6,0,0,5,4,30,0,0,0,0
14079,125,1,375.1,31.258333333333336,4.15,165.0,62.51666666666667,Kitchen,250.75,Home Decor,United Kingdom,301,0.16666666666666666,0,375.1,1,0,0,5,6,30,0,0,0,0
14083,4,4,528.96,6.373012048192772,0.65,29.700000000000003,88.16000000000001,Electronics,187.89,Furniture,United Kingdom,705,0.6666666666666666,367,1002.9,9,0,0,2,4,30,0,0,0,0
14085,2,8,1636.13,10.037607361963191,0.39,45.0,272.68833333333333,Home Decor,808.16,Textiles,United Kingdom,3177,1.3333333333333333,366,4421.29,18,1,1,4,12,30,1,1,1,1
14089,57,1,158.75,12.211538461538462,1.25,31.200000000000003,26.458333333333332,Other,84.45,Kitchen,United Kingdom,133,0.16666666666666666,0,158.75,1,0,0,6,7,30,0,0,0,0
14092,8,8,2279.44,20.91229357798165,6.3,71.4,379.9066666666667,Kitchen,996.58,Seasonal,United Kingdom,2066,1.3333333333333333,350,4076.91,14,1,1,5,9,30,1,1,1,1
14093,12,1,433.86,4.3386000000000005,0.39,30.0,72.31,Other,164.38,Electronics,United Kingdom,391,0.16666666666666666,0,433.86,1,0,0,6,3,30,0,0,0,0
14098,37,1,147.35,7.016666666666667,0.21,61.199999999999996,24.558333333333334,Crockery,61.199999999999996,Home Decor,United Kingdom,104,0.16666666666666666,0,147.35,1,0,0,1,6,30,0,0,0,0
14099,16,6,1782.71,14.493577235772358,0.75,121.67999999999999,297.11833333333334,Home Decor,1212.14,Furniture,United Kingdom,2179,1.0,338,3104.17,11,1,0,4,4,30,1,0,2,1
14100,138,1,191.95000000000002,7.678000000000001,0.95,23.85,31.99166666666667,Kitchen,71.35,Electronics,United Kingdom,63,0.16666666666666666,0,191.95000000000002,1,0,0,5,3,30,0,0,0,0
14101,74,2,1817.4,181.74,46.800000000000004,550.0,302.90000000000003,Crockery,3062.7599999999998,Accessories,United Kingdom,6942,0.3333333333333333,252,5976.79,6,0,0,1,0,30,1,0,-1,1
14102,5,5,1105.8799999999999,19.066896551724135,0.55,90.0,184.3133333333333,Other,868.3,Electronics,United Kingdom,769,0.8333333333333334,39,1105.8799999999999,5,0,0,6,3,30,0,0,0,0
14104,155,2,216.20999999999998,10.295714285714284,0.1,85.0,36.035,Other,118.9,Stationery,United Kingdom,72,0.3333333333333333,11,216.20999999999998,2,0,0,6,10,30,0,0,0,0
14107,52,3,1228.15,24.08137254901961,9.36,71.4,204.6916666666667,Kitchen,1217.07,Textiles,United Kingdom,1793,0.5,312,2703.23,7,0,0,5,12,30,0,0,0,0
14108,31,2,597.91,17.585588235294118,4.68,59.400000000000006,99.65166666666666,Other,110.31,Furniture,United Kingdom,381,0.3333333333333333,70,597.91,2,0,0,6,4,30,0,0,0,0
14109,73,1,144.2,16.022222222222222,8.5,25.200000000000003,24.03333333333333,Home Decor,52.400000000000006,Bags,United Kingdom,88,0.16666666666666666,0,144.2,1,0,0,4,1,30,0,0,0,0
14110,4,10,3981.63,42.35776595744681,6.6000000000000005,325.44,663.605,Home Decor,3741.36,Stationery,United Kingdom,2445,1.6666666666666667,263,5683.15,12,1,1,4,10,30,1,1,-1,1
14111,14,3,598.65,74.83125,10.2,153.0,99.77499999999999,Kitchen,216.0,Crockery,United Kingdom,458,0.5,227,692.85,4,0,0,5,2,30,0,0,0,0
14112,23,4,1762.65,19.80505617977528,6.8,102.0,293.77500000000003,Bags,776.1,Electronics,United Kingdom,1651,0.6666666666666666,253,2915.15,7,0,0,0,3,30,0,0,0,0
14113,4,3,1406.92,43.96625,7.4399999999999995,306.0,234.48666666666668,Storage,1054.98,Electronics,United Kingdom,745,0.5,351,1840.42,4,0,0,9,3,30,0,0,0,0
14116,20,5,1382.74,19.204722222222223,8.7,85.0,230.45666666666668,Other,309.85,Bags,United Kingdom,707,0.8333333333333334,101,1382.74,5,0,0,6,1,30,0,0,0,0
14117,144,1,90.0,30.0,30.0,30.0,15.0,Electronics,60.0,Crockery,United Kingdom,72,0.16666666666666666,0,90.0,1,0,0,2,2,30,0,0,0,0
14121,4,4,2780.15,17.485220125786164,4.32,94.80000000000001,463.35833333333335,Other,811.04,Seasonal,United Kingdom,2082,0.6666666666666666,56,2780.15,4,0,0,6,9,30,0,0,0,0
14124,84,1,419.58000000000004,83.91600000000001,20.0,143.26,69.93,Home Decor,256.32,Other,United Kingdom,1618,0.16666666666666666,0,419.58000000000004,1,0,0,4,8,30,0,0,0,0
14125,11,3,2720.63,16.38933734939759,5.04,47.8,453.43833333333333,Electronics,523.34,Textiles,United Kingdom,1628,0.5,67,2720.63,3,0,0,2,12,30,0,0,0,0
14126,8,3,706.1300000000001,47.07533333333334,11.7,305.28000000000003,117.68833333333335,Other,534.4300000000001,Home Decor,United Kingdom,508,0.5,2,706.1300000000001,3,0,0,6,6,30,0,0,0,0
14127,123,1,257.48,17.165333333333333,5.04,20.8,42.913333333333334,Home Decor,208.5,Furniture,United Kingdom,321,0.16666666666666666,187,709.71,3,0,0,4,4,30,0,0,0,0
14128,61,1,331.96,13.831666666666665,5.04,29.700000000000003,55.32666666666666,Home Decor,179.56,Furniture,United Kingdom,564,0.16666666666666666,195,637.5,2,0,0,4,4,30,0,0,0,0
14129,2,4,764.96,21.24888888888889,10.08,45.0,127.49333333333334,Toys,390.9,Seasonal,United Kingdom,592,0.6666666666666666,259,1123.8600000000001,5,0,0,11,9,30,0,0,0,0
14132,2,10,3279.17,18.63164772727273,4.8,74.0,546.5283333333333,Other,1112.44,Kitchen,United Kingdom,3368,1.6666666666666667,181,3586.0299999999997,11,1,1,6,7,30,1,1,1,1
14133,130,2,287.64,23.97,15.0,39.599999999999994,47.94,Home Decor,240.07,Electronics,United Kingdom,348,0.3333333333333333,186,605.64,3,0,0,4,3,30,0,0,0,0
14138,2,2,965.8800000000001,20.99739130434783,9.36,99.60000000000001,160.98000000000002,Home Decor,342.66,Bags,United Kingdom,600,0.3333333333333333,62,965.8800000000001,2,0,0,4,1,30,0,0,0,0
14139,46,1,415.82,15.993076923076924,8.4,61.199999999999996,69.30333333333333,Stationery,134.06,Kitchen,United Kingdom,510,0.16666666666666666,0,415.82,1,0,0,8,7,30,0,0,0,0
14140,4,2,935.05,14.167424242424241,5.04,30.599999999999998,155.84166666666667,Stationery,166.56,Bags,United Kingdom,811,0.3333333333333333,27,935.05,2,0,0,8,1,30,0,0,0,0
14141,3,4,915.13,22.87825,10.2,59.400000000000006,152.52166666666668,Home Decor,291.68,Toys,United Kingdom,355,0.6666666666666666,102,915.13,4,0,0,4,13,30,0,0,0,0
14143,134,1,115.8,16.54285714285714,15.0,19.799999999999997,19.3,Electronics,51.0,Stationery,United Kingdom,30,0.16666666666666666,0,115.8,1,0,0,2,10,30,0,0,0,0
14146,9,3,2287.27,15.774275862068965,6.64,39.599999999999994,381.21166666666664,Storage,928.88,Seasonal,United Kingdom,2437,0.5,348,4191.0,5,0,0,9,9,30,0,0,0,0
14147,78,1,300.6,100.2,15.0,204.0,50.1,Stationery,386.8,Kitchen,United Kingdom,108,0.16666666666666666,207,483.4,2,0,0,8,7,30,0,0,0,0
14150,36,1,352.46000000000004,25.17571428571429,9.36,118.80000000000001,58.74333333333334,Electronics,284.40000000000003,Toys,United Kingdom,496,0.16666666666666666,324,658.64,2,0,0,2,13,30,0,0,0,0
14152,75,1,306.78000000000003,15.339000000000002,3.3600000000000003,30.0,51.13,Stationery,173.16,Accessories,United Kingdom,711,0.16666666666666666,158,621.29,2,0,0,8,0,30,0,0,0,0
14157,20,1,155.71,17.301111111111112,14.850000000000001,20.16,25.951666666666668,Home Decor,115.74000000000001,Textiles,United Kingdom,271,0.16666666666666666,265,424.89000000000004,2,0,0,4,12,30,0,0,0,0
14158,40,1,507.66,12.381951219512196,4.5600000000000005,34.0,84.61,Home Decor,173.86,Bags,United Kingdom,781,0.16666666666666666,0,507.66,1,0,0,4,1,30,0,0,0,0
14159,20,8,3529.22,3.8910915104740904,0.12,22.099999999999998,588.2033333333333,Home Decor,1098.35,Accessories,United Kingdom,4348,1.3333333333333333,343,4630.35,11,1,1,4,0,30,1,1,1,1
14162,174,1,111.68,9.306666666666667,3.3,23.6,18.613333333333333,Other,110.61,Garden & Outdoor,United Kingdom,142,0.16666666666666666,118,289.36,2,0,0,6,5,30,0,0,0,0
14163,87,2,1696.12,62.819259259259255,9.899999999999999,297.0,282.68666666666667,Other,1709.39,Storage,United Kingdom,893,0.3333333333333333,151,2445.91,4,0,0,6,11,30,0,0,0,0
14164,71,2,1631.77,56.26793103448276,15.0,358.0,271.96166666666664,Bags,537.0,Storage,United Kingdom,1033,0.3333333333333333,10,1631.77,2,0,0,0,11,30,0,0,0,0
14167,39,2,303.59,13.199565217391303,1.06,25.5,50.59833333333333,Electronics,279.15,Stationery,United Kingdom,147,0.3333333333333333,291,562.59,4,0,0,2,10,30,0,0,0,0
14171,98,1,363.79,6.272241379310345,0.65,25.5,60.63166666666667,Home Decor,130.81,Bags,United Kingdom,167,0.16666666666666666,0,363.79,1,0,0,4,1,30,0,0,0,0
14173,11,3,336.8,18.711111111111112,0.55,135.0,56.13333333333333,Furniture,157.5,Crockery,United Kingdom,150,0.5,208,450.84,4,0,0,3,2,30,0,0,0,0
14174,33,1,134.46,5.171538461538462,1.58,9.95,22.41,Home Decor,83.91,Seasonal,United Kingdom,94,0.16666666666666666,0,134.46,1,0,0,4,9,30,0,0,0,0
14175,60,2,2899.72,21.802406015037594,4.68,75.0,483.28666666666663,Kitchen,731.56,Accessories,United Kingdom,1515,0.3333333333333333,269,3222.3,3,0,0,5,0,30,0,0,0,0
14177,86,4,549.46,13.401463414634147,0.85,109.0,91.57666666666667,Crockery,300.5,Accessories,United Kingdom,204,0.6666666666666666,93,549.46,4,0,0,1,0,30,0,0,0,0
14178,9,6,1402.89,4.854290657439447,0.19,59.400000000000006,233.81500000000003,Kitchen,344.39000000000004,Textiles,United Kingdom,1494,1.0,173,1600.26,7,0,0,5,12,30,0,0,0,0
14179,41,2,701.57,4.46859872611465,0.55,34.8,116.92833333333334,Home Decor,184.02,Seasonal,United Kingdom,319,0.3333333333333333,11,701.57,2,0,0,4,9,30,0,0,0,0
14180,11,9,1314.9,21.555737704918034,7.5,76.5,219.15,Kitchen,1504.17,Textiles,United Kingdom,719,1.5,361,4748.52,25,1,1,5,12,30,1,1,-1,1
14184,67,1,452.89,18.870416666666667,9.899999999999999,39.8,75.48166666666667,Kitchen,182.7,Furniture,United Kingdom,127,0.16666666666666666,0,452.89,1,0,0,5,4,30,0,0,0,0
14188,31,4,1293.46,30.796666666666667,6.959999999999999,62.400000000000006,215.57666666666668,Bags,838.9,Other,United Kingdom,1162,0.6666666666666666,279,2054.36,6,0,0,0,8,30,0,0,0,0
14189,2,7,2498.01,17.109657534246576,2.88,70.80000000000001,416.33500000000004,Electronics,1097.6,Toys,United Kingdom,3937,1.1666666666666667,366,4654.08,15,1,1,2,13,30,1,1,1,1
14191,2,10,3898.06,17.480089686098655,4.5600000000000005,74.25,649.6766666666666,Bags,1293.14,Textiles,United Kingdom,3662,1.6666666666666667,218,4684.76,13,1,1,0,12,30,1,1,-1,1
14193,68,1,430.85,22.676315789473687,9.959999999999999,74.0,71.80833333333334,Toys,307.70000000000005,Bags,United Kingdom,445,0.16666666666666666,201,853.39,2,0,0,11,1,30,0,0,0,0
14194,5,14,7941.650000000001,20.73537859007833,2.88,129.0,1323.6083333333333,Kitchen,2557.86,Seasonal,United Kingdom,5840,2.3333333333333335,303,11349.52,21,1,1,5,9,30,1,1,-1,1
14196,107,1,335.52,55.919999999999995,17.0,163.2,55.919999999999995,Electronics,163.2,Storage,United Kingdom,142,0.16666666666666666,0,335.52,1,0,0,2,11,30,0,0,0,0
14198,18,3,518.1,19.18888888888889,8.7,40.8,86.35000000000001,Other,211.5,Textiles,United Kingdom,290,0.5,221,701.4,4,0,0,6,12,30,0,0,0,0
14201,60,3,336.34,19.784705882352938,6.959999999999999,67.6,56.056666666666665,Home Decor,275.18,Furniture,United Kingdom,590,0.5,299,747.44,7,0,0,4,4,30,0,0,0,0
14204,2,1,150.61,3.861794871794872,0.38,14.850000000000001,25.10166666666667,Other,39.85,Toys,United Kingdom,72,0.16666666666666666,0,150.61,1,0,0,6,13,30,0,0,0,0
14205,17,1,243.8,24.380000000000003,17.0,33.0,40.63333333333333,Kitchen,168.6,Garden & Outdoor,United Kingdom,204,0.16666666666666666,247,466.7,2,0,0,5,5,30,0,0,0,0
14208,95,1,151.74,15.174000000000001,10.5,22.5,25.290000000000003,Kitchen,41.1,Stationery,United Kingdom,114,0.16666666666666666,0,151.74,1,0,0,5,10,30,0,0,0,0
14209,11,3,990.28,29.125882352941176,10.2,81.6,165.04666666666665,Home Decor,914.78,Textiles,United Kingdom,691,0.5,321,2073.43,6,0,0,4,12,30,0,0,0,0
14210,106,1,306.19,19.136875,6.6000000000000005,51.0,51.031666666666666,Kitchen,938.6600000000001,Bags,United Kingdom,760,0.16666666666666666,265,1905.8400000000001,6,0,0,5,1,30,0,0,0,0
14211,53,4,1331.21,20.80015625,5.04,147.5,221.86833333333334,Home Decor,695.76,Seasonal,United Kingdom,1242,0.6666666666666666,241,2241.1,9,0,0,4,9,30,0,0,0,0
14212,90,1,1070.48,118.94222222222223,50.4,237.60000000000002,178.41333333333333,Kitchen,295.2,Stationery,United Kingdom,1152,0.16666666666666666,0,1070.48,1,0,0,5,10,30,0,0,0,0
14214,31,4,365.73,12.191,4.5600000000000005,20.8,60.955000000000005,Other,208.01999999999998,Seasonal,United Kingdom,751,0.6666666666666666,246,1004.38,5,0,0,6,9,30,0,0,0,0
14215,12,2,691.45,15.031521739130437,4.5600000000000005,30.599999999999998,115.24166666666667,Kitchen,423.38,Accessories,United Kingdom,1358,0.3333333333333333,356,1789.72,6,0,0,5,0,30,0,0,0,0
14216,3,4,1839.3,31.17457627118644,8.2,195.60000000000002,306.55,Other,761.46,Stationery,United Kingdom,594,0.6666666666666666,34,1839.3,4,0,0,6,10,30,0,0,0,0
14217,2,9,1015.73,20.3146,9.48,130.8,169.28833333333333,Home Decor,550.39,Textiles,United Kingdom,689,1.5,364,2004.98,17,1,1,4,12,30,1,1,1,1
14218,43,1,169.48000000000002,14.123333333333335,4.5600000000000005,20.8,28.24666666666667,Home Decor,63.68,Electronics,United Kingdom,160,0.16666666666666666,0,169.48000000000002,1,0,0,4,3,30,0,0,0,0
14219,4,1,89.94,12.848571428571429,3.4799999999999995,25.200000000000003,14.99,Home Decor,44.88,Other,United Kingdom,78,0.16666666666666666,0,89.94,1,0,0,4,8,30,0,0,0,0
14221,42,5,1778.97,15.883660714285714,5.04,45.0,296.495,Home Decor,1803.8799999999999,Seasonal,United Kingdom,2191,0.8333333333333334,296,3432.8,9,0,0,4,9,30,0,0,0,0
14223,92,2,686.23,16.338809523809523,6.72,39.6,114.37166666666667,Kitchen,530.1800000000001,Toys,United Kingdom,585,0.3333333333333333,171,991.13,3,0,0,5,13,30,0,0,0,0
14224,110,2,517.66,15.686666666666666,0.85,64.35000000000001,86.27666666666666,Kitchen,318.87,Bags,United Kingdom,483,0.3333333333333333,209,1009.73,4,0,0,5,1,30,0,0,0,0
14226,29,3,522.7900000000001,20.911600000000004,6.64,71.4,87.13166666666667,Home Decor,592.5,Electronics,United Kingdom,1296,0.5,240,2214.79,5,0,0,4,3,30,0,0,0,0
14227,26,3,951.44,23.205853658536586,8.5,41.6,158.57333333333335,Bags,971.45,Garden & Outdoor,United Kingdom,1820,0.5,258,3350.96,10,0,0,0,5,30,0,0,0,0
14229,52,1,785.0699999999999,56.076428571428565,15.0,122.39999999999999,130.845,Home Decor,735.98,Textiles,United Kingdom,610,0.16666666666666666,281,1547.2,3,0,0,4,12,30,0,0,0,0
14232,43,3,1044.1,19.335185185185182,4.5600000000000005,53.1,174.01666666666665,Home Decor,715.44,Furniture,United Kingdom,1941,0.5,221,2048.07,5,0,0,4,4,30,0,0,0,0
14233,49,1,503.62,33.574666666666666,6.959999999999999,66.4,83.93666666666667,Home Decor,547.76,Crockery,United Kingdom,680,0.16666666666666666,268,1462.72,4,0,0,4,2,30,0,0,0,0
14234,22,4,754.12,5.130068027210885,0.19,45.0,125.68666666666667,Home Decor,323.43,Storage,United Kingdom,951,0.6666666666666666,35,754.12,4,0,0,4,11,30,0,0,0,0
14235,75,3,1880.31,58.7596875,12.5,179.0,313.385,Home Decor,828.1,Toys,United Kingdom,1959,0.5,185,3144.86,5,0,0,4,13,30,0,0,0,0
14236,81,1,301.56,25.13,6.72,152.39999999999998,50.26,Kitchen,264.9,Crockery,United Kingdom,310,0.16666666666666666,291,490.86,2,0,0,5,2,30,0,0,0,0
14239,43,5,1085.81,24.12911111111111,6.959999999999999,79.2,180.96833333333333,Kitchen,467.8,Seasonal,United Kingdom,993,0.8333333333333334,272,2380.85,11,1,0,5,9,30,0,0,2,0
14240,30,1,663.49,20.7340625,6.959999999999999,83.4,110.58166666666666,Kitchen,325.35,Textiles,United Kingdom,418,0.16666666666666666,195,890.34,2,0,0,5,12,30,0,0,0,0
14243,9,5,1075.7,18.54655172413793,4.5600000000000005,70.8,179.28333333333333,Home Decor,920.53,Furniture,United Kingdom,1221,0.8333333333333334,357,2588.77,10,0,0,4,4,30,0,0,0,0
14246,111,2,1024.42,20.08666666666667,10.2,39.6,170.73666666666668,Other,425.18,Textiles,United Kingdom,804,0.3333333333333333,135,1474.06,3,0,0,6,12,30,0,0,0,0
14250,7,3,1904.05,17.153603603603603,5.04,39.599999999999994,317.34166666666664,Kitchen,485.89000000000004,Furniture,United Kingdom,1200,0.5,82,1904.05,3,0,0,5,4,30,0,0,0,0
14251,2,5,2879.7000000000003,36.91923076923077,10.08,102.0,479.95000000000005,Stationery,1050.24,Seasonal,United Kingdom,1674,0.8333333333333334,55,2879.7000000000003,5,0,0,8,9,30,0,0,0,0
14257,64,3,2069.13,41.382600000000004,10.2,249.60000000000002,344.855,Kitchen,766.47,Crockery,United Kingdom,1682,0.5,254,3099.7200000000003,5,0,0,5,2,30,0,0,0,0
14258,9,3,5062.16,115.0490909090909,13.200000000000001,297.0,843.6933333333333,Kitchen,3105.0,Furniture,United Kingdom,7100,0.5,328,12669.98,9,0,0,5,4,30,1,0,-1,1
14259,142,1,120.0,24.0,15.0,39.599999999999994,20.0,Other,72.0,Storage,United Kingdom,68,0.16666666666666666,0,120.0,1,0,0,6,11,30,0,0,0,0
14261,51,2,1163.45,22.37403846153846,6.2,70.80000000000001,193.90833333333333,Kitchen,446.03,Garden & Outdoor,United Kingdom,406,0.3333333333333333,27,1163.45,2,0,0,5,5,30,0,0,0,0
14262,8,7,2378.23,18.726220472440946,7.9,85.92,396.37166666666667,Electronics,638.88,Bags,United Kingdom,1645,1.1666666666666667,232,2618.23,8,0,1,2,1,30,1,1,3,1
14264,155,1,218.27,18.18916666666667,12.5,35.400000000000006,36.37833333333334,Home Decor,154.52,Crockery,United Kingdom,70,0.16666666666666666,90,333.97,2,0,0,4,2,30,0,0,0,0
14265,109,2,530.18,17.10258064516129,10.5,29.9,88.36333333333333,Stationery,169.2,Toys,Unspecified,330,0.3333333333333333,39,530.18,2,0,0,8,13,31,0,0,0,0
14267,163,1,679.88,27.1952,10.08,76.5,113.31333333333333,Kitchen,1192.5,Storage,United Kingdom,530,0.16666666666666666,97,1516.24,3,0,0,5,11,30,0,0,0,0
14272,74,1,305.87,12.2348,2.88,34.68,50.97833333333333,Other,146.95,Crockery,United Kingdom,599,0.16666666666666666,180,437.96,2,0,0,6,2,30,0,0,0,0
14273,51,2,341.27,20.07470588235294,12.5,41.6,56.87833333333333,Bags,261.8,Home Decor,United Kingdom,264,0.3333333333333333,190,559.97,4,0,0,0,6,30,0,0,0,0
