CustomerID,Recency,Frequency,MonetaryTotal,MonetaryAvg,ReturnFrequency,ReturnQuantity,ReturnAmount,ReturnRate,MonthlyPurchaseAmount,TopCategory,TopCategorySpend,Country,TotalQuantity,PurchaseFrequencyPerMonth,CustomerAge,LifetimeValue,LifetimeFrequency,IsLoyal,IsFrequentBuyer,TopCategory_Encoded,KMeans_Cluster,Hierarchical_Cluster,DBSCAN_Cluster,FinalCluster
13976,207,1,357.98,35.798,0.0,0.0,0.0,0.0,29.831666666666667,Home Decor,131.1,United Kingdom,154,0.08333333333333333,0,357.98,1,0,0,5,0,3,0,0
13978,15,2,196.79000000000002,13.119333333333335,0.0,0.0,0.0,0.0,16.39916666666667,Home Decor,65.04,United Kingdom,315,0.16666666666666666,30,196.79000000000002,2,0,0,5,0,3,0,0
13979,73,1,869.87,16.108703703703704,0.0,0.0,0.0,0.0,72.48916666666666,Home Decor,210.32,United Kingdom,639,0.08333333333333333,0,869.87,1,0,0,5,0,3,0,0
13980,60,1,200.14,18.19454545454545,0.0,0.0,0.0,0.0,16.67833333333333,Home Decor,91.12,United Kingdom,172,0.08333333333333333,0,200.14,1,0,0,5,0,3,0,0
13982,39,5,1861.11,16.183565217391305,1.0,4.0,10.700000000000001,0.005749257163735621,155.0925,Kitchen,544.5,United Kingdom,1132,0.4166666666666667,326,1861.11,5,0,0,6,0,3,0,0
13983,30,13,2590.46,23.129107142857144,1.0,13.0,12.969999999999999,0.005006832763293005,215.87166666666667,Home Decor,1027.84,United Kingdom,1170,1.0833333333333333,337,2590.46,13,1,1,5,0,3,0,0
13985,4,16,7024.53,20.01290598290598,1.0,8.0,35.6,0.0050679547243730185,585.3774999999999,Kitchen,1459.5900000000001,United Kingdom,3437,1.3333333333333333,260,7024.53,16,1,1,6,3,0,0,3
13986,17,1,320.46,24.650769230769228,0.0,0.0,0.0,0.0,26.705,Electronics,185.4,United Kingdom,430,0.08333333333333333,0,320.46,1,0,0,3,0,3,0,0
13988,20,9,4098.8,17.14979079497908,3.0,19.0,49.160000000000004,0.011993754269542306,341.56666666666666,Home Decor,1464.96,United Kingdom,3025,0.75,234,4098.8,9,0,0,5,3,3,0,3
13989,66,2,1266.08,30.88,0.0,0.0,0.0,0.0,105.50666666666666,Home Decor,438.9,United Kingdom,1313,0.16666666666666666,173,1266.08,2,0,0,5,0,3,0,0
13990,213,1,311.3,19.45625,0.0,0.0,0.0,0.0,25.941666666666666,Home Decor,107.80000000000001,United Kingdom,190,0.08333333333333333,0,311.3,1,0,0,5,0,3,0,0
13991,12,7,847.54,10.089761904761904,1.0,2.0,5.34,0.006300587582886943,70.62833333333333,Kitchen,301.15,United Kingdom,993,0.5833333333333334,131,847.54,7,0,0,6,0,3,0,0
13992,30,1,76.8,15.36,0.0,0.0,0.0,0.0,6.3999999999999995,Kitchen,28.5,United Kingdom,64,0.08333333333333333,0,76.8,1,0,0,6,0,3,0,0
13993,32,12,3409.66,27.277279999999998,3.0,8.0,56.7,0.016629224028202227,284.1383333333333,Kitchen,947.48,United Kingdom,892,1.0,298,3409.66,12,1,0,6,3,3,0,3
13994,4,6,2274.14,15.36581081081081,0.0,0.0,0.0,0.0,189.51166666666666,Home Decor,591.73,United Kingdom,932,0.5,144,2274.14,6,0,0,5,0,3,0,0
13995,15,6,1383.49,15.902183908045977,1.0,12.0,10.2,0.007372659000065052,115.29083333333334,Home Decor,366.52,United Kingdom,867,0.5,230,1383.49,6,0,0,5,0,3,0,0
13999,10,15,3865.26,18.23235849056604,3.0,12.0,36.55,0.009456026244030155,322.105,Kitchen,723.5,United Kingdom,2231,1.25,351,3865.26,15,1,1,6,3,3,0,3
14000,206,2,633.71,39.606875,1.0,3.0,1.9500000000000002,0.003077117293399189,52.80916666666667,Other,191.9,United Kingdom,707,0.16666666666666666,4,633.71,2,0,0,7,0,3,0,0
14001,46,4,2030.3300000000002,50.758250000000004,1.0,3.0,12.75,0.006279767328463845,169.1941666666667,Bags,576.0,United Kingdom,959,0.3333333333333333,327,2030.3300000000002,4,0,0,1,0,3,0,0
14002,134,2,529.73,11.270851063829788,0.0,0.0,0.0,0.0,44.14416666666667,Other,119.55,United Kingdom,877,0.16666666666666666,22,529.73,2,0,0,7,0,3,0,0
14004,43,7,4582.64,26.799064327485382,0.0,0.0,0.0,0.0,381.8866666666667,Kitchen,914.86,United Kingdom,2668,0.5833333333333334,245,4582.64,7,0,0,6,3,3,0,3
14005,10,5,2874.72,34.22285714285714,0.0,0.0,0.0,0.0,239.55999999999997,Kitchen,1590.66,United Kingdom,2478,0.4166666666666667,206,2874.72,5,0,0,6,0,3,0,0
14006,116,3,962.19,32.073,0.0,0.0,0.0,0.0,80.1825,Home Decor,369.82,United Kingdom,641,0.25,196,962.19,3,0,0,5,0,3,0,0
14009,198,3,685.9300000000001,15.589318181818184,1.0,4.0,9.680000000000001,0.014112227195194846,57.160833333333336,Kitchen,286.05,United Kingdom,361,0.25,7,685.9300000000001,3,0,0,6,0,3,0,0
14012,278,1,328.8,29.89090909090909,0.0,0.0,0.0,0.0,27.400000000000002,Home Decor,163.0,United Kingdom,160,0.08333333333333333,0,328.8,1,0,0,5,0,3,0,0
14013,110,3,473.02,13.91235294117647,0.0,0.0,0.0,0.0,39.41833333333333,Kitchen,194.84,United Kingdom,462,0.25,165,473.02,3,0,0,6,0,3,0,0
14014,77,1,505.18,12.953333333333333,0.0,0.0,0.0,0.0,42.098333333333336,Home Decor,175.07999999999998,United Kingdom,1076,0.08333333333333333,0,505.18,1,0,0,5,0,3,0,0
14015,53,1,917.34,45.867000000000004,0.0,0.0,0.0,0.0,76.44500000000001,Kitchen,249.12,United Kingdom,378,0.08333333333333333,0,917.34,1,0,0,6,0,3,0,0
14016,154,5,4328.46,26.718888888888888,1.0,1.0,12.75,0.0029456203823068714,360.705,Other,1058.4299999999998,EIRE,2124,0.4166666666666667,203,4328.46,5,0,0,7,0,3,0,0
14019,47,4,1398.96,20.57294117647059,1.0,3.0,22.65,0.016190598730485502,116.58,Crockery,297.44,United Kingdom,1034,0.3333333333333333,91,1398.96,4,0,0,2,0,3,0,0
14020,17,2,642.8,16.48205128205128,0.0,0.0,0.0,0.0,53.56666666666666,Stationery,155.34,United Kingdom,441,0.16666666666666666,71,642.8,2,0,0,9,0,3,0,0
14021,155,3,631.9,28.722727272727273,0.0,0.0,0.0,0.0,52.65833333333333,Kitchen,221.3,United Kingdom,192,0.25,101,631.9,3,0,0,6,0,3,0,0
14022,225,1,440.0,15.714285714285714,0.0,0.0,0.0,0.0,36.666666666666664,Home Decor,121.22,United Kingdom,487,0.08333333333333333,0,440.0,1,0,0,5,0,3,0,0
14023,7,2,584.07,18.840967741935486,0.0,0.0,0.0,0.0,48.67250000000001,Other,194.96,United Kingdom,345,0.16666666666666666,242,584.07,2,0,0,7,0,3,0,0
14024,122,2,327.7,20.48125,0.0,0.0,0.0,0.0,27.308333333333334,Kitchen,149.2,United Kingdom,150,0.16666666666666666,2,327.7,2,0,0,6,0,3,0,0
14027,61,1,104.82,17.47,0.0,0.0,0.0,0.0,8.735,Kitchen,77.52,United Kingdom,62,0.08333333333333333,0,104.82,1,0,0,6,0,3,0,0
14029,63,2,467.66,31.177333333333333,0.0,0.0,0.0,0.0,38.97166666666667,Other,265.56,United Kingdom,198,0.16666666666666666,80,467.66,2,0,0,7,0,3,0,0
14030,18,8,2358.84,9.747272727272728,0.0,0.0,0.0,0.0,196.57000000000002,Home Decor,773.6,United Kingdom,1478,0.6666666666666666,348,2358.84,8,0,0,5,0,3,0,0
14031,7,23,14634.64,56.72341085271318,4.0,418.0,2652.22,0.18122891987776946,1219.5533333333333,Crockery,2926.4700000000003,United Kingdom,5370,1.9166666666666667,365,14634.64,23,1,1,2,2,2,-1,2
14032,2,18,2929.84,19.275263157894738,7.0,24.0,45.75,0.015615187177456788,244.15333333333334,Crockery,979.34,United Kingdom,2008,1.5,364,2929.84,18,1,1,2,3,3,0,3
14034,22,4,509.09,5.720112359550561,1.0,108.0,139.8,0.27460763322791654,42.424166666666665,Home Decor,228.46,United Kingdom,312,0.3333333333333333,135,509.09,4,0,0,5,1,1,-1,1
14035,29,5,1428.02,21.636666666666667,0.0,0.0,0.0,0.0,119.00166666666667,Home Decor,667.72,United Kingdom,739,0.4166666666666667,268,1428.02,5,0,0,5,0,3,0,0
14036,285,1,626.65,16.49078947368421,0.0,0.0,0.0,0.0,52.22083333333333,Home Decor,217.81,United Kingdom,268,0.08333333333333333,0,626.65,1,0,0,5,0,3,0,0
14037,176,2,147.20000000000002,5.257142857142858,0.0,0.0,0.0,0.0,12.266666666666667,Toys,63.800000000000004,United Kingdom,46,0.16666666666666666,188,147.20000000000002,2,0,0,12,0,3,0,0
14038,78,4,1554.48,16.71483870967742,1.0,2.0,5.9,0.003795481447172045,129.54,Bags,522.2,United Kingdom,963,0.3333333333333333,128,1554.48,4,0,0,1,0,3,0,0
14039,33,1,152.2,25.366666666666664,0.0,0.0,0.0,0.0,12.683333333333332,Crockery,69.6,United Kingdom,92,0.08333333333333333,0,152.2,1,0,0,2,0,3,0,0
14040,41,15,3487.59,14.840808510638299,3.0,30.0,72.72999999999999,0.020853942120490077,290.6325,Kitchen,974.4,United Kingdom,1514,1.25,290,3487.59,15,1,1,6,3,3,0,3
14041,266,1,141.41,6.733809523809524,0.0,0.0,0.0,0.0,11.784166666666666,Kitchen,108.27,United Kingdom,94,0.08333333333333333,0,141.41,1,0,0,6,0,3,0,0
14044,27,4,646.42,3.1379611650485435,0.0,0.0,0.0,0.0,53.86833333333333,Home Decor,190.6,United Kingdom,304,0.3333333333333333,283,646.42,4,0,0,5,0,3,0,0
14045,109,4,1659.75,276.625,0.0,0.0,0.0,0.0,138.3125,Kitchen,1659.75,United Kingdom,535,0.3333333333333333,264,1659.75,4,0,0,6,3,0,-1,3
14046,284,1,154.99,11.070714285714287,0.0,0.0,0.0,0.0,12.915833333333333,Other,82.6,United Kingdom,460,0.08333333333333333,0,154.99,1,0,0,7,0,3,0,0
14047,9,7,1290.01,37.94147058823529,2.0,4.0,18.6,0.014418492879900158,107.50083333333333,Storage,479.54,United Kingdom,377,0.5833333333333334,364,1290.01,7,0,0,10,0,3,0,0
14048,277,2,375.13,4.262840909090909,1.0,14.0,34.8,0.09276784048196625,31.260833333333334,Home Decor,133.59,United Kingdom,274,0.16666666666666666,27,375.13,2,0,0,5,2,2,0,2
14049,17,6,5536.15,11.184141414141413,2.0,24.0,42.57,0.007689459281269475,461.3458333333333,Other,1097.55,United Kingdom,3784,0.5,301,5536.15,6,0,0,7,3,3,0,3
14050,32,2,746.36,13.821481481481483,0.0,0.0,0.0,0.0,62.196666666666665,Kitchen,245.70000000000002,United Kingdom,689,0.16666666666666666,74,746.36,2,0,0,6,0,3,0,0
14051,1,26,15477.34,71.98762790697674,3.0,15.0,133.05,0.0085964384060827,1289.7783333333334,Other,5206.54,United Kingdom,3741,2.1666666666666665,365,15477.34,26,1,1,7,3,0,-1,3
14052,20,1,225.36,4.024285714285715,0.0,0.0,0.0,0.0,18.78,Home Decor,41.18,United Kingdom,89,0.08333333333333333,0,225.36,1,0,0,5,0,3,0,0
14053,124,2,260.25,65.0625,0.0,0.0,0.0,0.0,21.6875,Toys,231.0,United Kingdom,215,0.16666666666666666,35,260.25,2,0,0,12,0,3,0,0
14054,65,1,92.46,15.409999999999998,0.0,0.0,0.0,0.0,7.704999999999999,Bags,49.5,United Kingdom,62,0.08333333333333333,0,92.46,1,0,0,1,0,3,0,0
14055,106,1,725.6400000000001,72.56400000000001,0.0,0.0,0.0,0.0,60.470000000000006,Storage,415.00000000000006,United Kingdom,216,0.08333333333333333,0,725.6400000000001,1,0,0,10,0,3,0,0
14056,1,29,8062.46,7.263477477477477,6.0,41.0,90.25000000000001,0.01119385398501202,671.8716666666667,Electronics,1870.89,United Kingdom,4211,2.4166666666666665,282,8062.46,29,1,1,3,3,0,3,3
14057,24,18,6141.099999999999,21.176206896551722,1.0,168.0,70.56,0.011489798244614158,511.75833333333327,Storage,1499.1999999999998,United Kingdom,4705,1.5,336,6141.099999999999,18,1,1,10,3,0,0,3
14059,267,1,183.6,22.95,0.0,0.0,0.0,0.0,15.299999999999999,Toys,63.0,United Kingdom,128,0.08333333333333333,0,183.6,1,0,0,12,0,3,0,0
14060,5,20,6135.38,30.223546798029556,1.0,12.0,5.04,0.0008214650111321548,511.2816666666667,Other,1312.0,United Kingdom,5374,1.6666666666666667,368,6135.38,20,1,1,7,3,0,0,3
14062,10,12,10464.85,94.27792792792793,0.0,0.0,0.0,0.0,872.0708333333333,Home Decor,3646.2200000000003,United Kingdom,5593,1.0,354,10464.85,12,1,0,5,3,0,-1,3
14064,29,7,1168.9199999999998,14.79645569620253,2.0,438.0,165.42,0.14151524484139205,97.40999999999998,Home Decor,751.42,United Kingdom,1334,0.5833333333333334,245,1168.9199999999998,7,0,0,5,2,2,-1,2
14066,267,1,152.55,21.792857142857144,0.0,0.0,0.0,0.0,12.7125,Home Decor,73.95,United Kingdom,45,0.08333333333333333,0,152.55,1,0,0,5,0,3,0,0
14067,64,2,374.7,7.2057692307692305,0.0,0.0,0.0,0.0,31.224999999999998,Kitchen,81.98,United Kingdom,361,0.16666666666666666,32,374.7,2,0,0,6,0,3,0,0
14068,320,1,265.85,11.077083333333334,0.0,0.0,0.0,0.0,22.15416666666667,Kitchen,92.10000000000001,United Kingdom,73,0.08333333333333333,0,265.85,1,0,0,6,0,3,0,0
14071,4,9,1306.16,3.9342168674698796,1.0,95.0,131.41,0.10060788877319776,108.84666666666668,Home Decor,444.53000000000003,United Kingdom,899,0.75,261,1306.16,9,0,0,5,2,2,0,2
14073,21,2,139.54,9.967142857142857,1.0,2.0,11.5,0.0824136448330228,11.628333333333332,Home Decor,57.879999999999995,United Kingdom,128,0.16666666666666666,11,139.54,2,0,0,5,2,3,0,2
14075,5,3,942.26,21.913023255813954,0.0,0.0,0.0,0.0,78.52166666666666,Electronics,195.12,United Kingdom,754,0.25,256,942.26,3,0,0,3,0,3,0,0
14076,129,1,118.67,2.6970454545454547,0.0,0.0,0.0,0.0,9.889166666666666,Home Decor,32.22,United Kingdom,79,0.08333333333333333,0,118.67,1,0,0,5,0,3,0,0
14077,41,5,499.41999999999996,11.89095238095238,0.0,0.0,0.0,0.0,41.61833333333333,Electronics,203.63,United Kingdom,268,0.4166666666666667,233,499.41999999999996,5,0,0,3,0,3,0,0
14078,102,6,1049.37,16.144153846153845,0.0,0.0,0.0,0.0,87.44749999999999,Kitchen,754.06,United Kingdom,310,0.5,271,1049.37,6,0,0,6,0,3,0,0
14079,125,1,375.1,31.258333333333336,0.0,0.0,0.0,0.0,31.258333333333336,Kitchen,250.75,United Kingdom,301,0.08333333333333333,0,375.1,1,0,0,6,0,3,0,0
14080,33,1,45.599999999999994,11.399999999999999,0.0,0.0,0.0,0.0,3.7999999999999994,Accessories,35.4,United Kingdom,48,0.08333333333333333,0,45.599999999999994,1,0,0,0,0,3,0,0
14081,267,4,891.77,5.828562091503268,2.0,3.0,29.849999999999998,0.03347275642822701,74.31416666666667,Kitchen,437.23,United Kingdom,589,0.3333333333333333,101,891.77,4,0,0,6,0,3,0,0
14082,365,1,182.25,6.2844827586206895,0.0,0.0,0.0,0.0,15.1875,Storage,42.15,United Kingdom,110,0.08333333333333333,0,182.25,1,0,0,10,0,3,0,0
14083,4,9,1002.9,5.6661016949152545,0.0,0.0,0.0,0.0,83.575,Electronics,187.89,United Kingdom,705,0.75,367,1002.9,9,0,0,3,0,3,0,0
14085,2,19,4408.54,9.818574610244989,1.0,1.0,12.75,0.00289211394248436,367.37833333333333,Home Decor,808.16,United Kingdom,3176,1.5833333333333333,366,4408.54,19,1,1,5,3,0,0,3
14087,3,2,178.72,2.590144927536232,1.0,1.0,12.75,0.07134064458370636,14.893333333333333,Other,63.879999999999995,United Kingdom,249,0.16666666666666666,0,178.72,2,0,0,7,2,3,0,2
14089,57,1,158.75,12.211538461538462,0.0,0.0,0.0,0.0,13.229166666666666,Other,84.45,United Kingdom,133,0.08333333333333333,0,158.75,1,0,0,7,0,3,0,0
14090,325,1,76.32000000000001,76.32000000000001,0.0,0.0,0.0,0.0,6.36,Crockery,76.32000000000001,United Kingdom,72,0.08333333333333333,0,76.32000000000001,1,0,0,2,0,3,0,0
14092,8,17,4063.1,18.723963133640552,3.0,5.0,13.81,0.0033988826265659226,338.59166666666664,Kitchen,990.6800000000001,United Kingdom,2061,1.4166666666666667,365,4063.1,17,1,1,6,3,3,0,3
14093,12,1,433.86,4.3386000000000005,0.0,0.0,0.0,0.0,36.155,Other,164.38,United Kingdom,391,0.08333333333333333,0,433.86,1,0,0,7,0,3,0,0
14098,37,1,147.35,7.016666666666667,0.0,0.0,0.0,0.0,12.279166666666667,Crockery,61.199999999999996,United Kingdom,104,0.08333333333333333,0,147.35,1,0,0,2,0,3,0,0
14099,16,12,3092.9700000000003,12.273690476190477,1.0,2.0,11.2,0.0036211149801000327,257.7475,Home Decor,1212.14,United Kingdom,2177,1.0,338,3092.9700000000003,12,1,0,5,3,3,0,3
14100,138,1,191.95000000000002,7.678000000000001,0.0,0.0,0.0,0.0,15.995833333333335,Kitchen,71.35,United Kingdom,63,0.08333333333333333,0,191.95000000000002,1,0,0,6,0,3,0,0
14101,74,6,5976.79,170.76542857142857,0.0,0.0,0.0,0.0,498.06583333333333,Crockery,3062.7599999999998,United Kingdom,6942,0.5,252,5976.79,6,0,0,2,3,0,-1,3
14102,5,8,1060.33,16.83063492063492,3.0,23.0,45.55,0.04295832429526657,88.36083333333333,Other,860.85,United Kingdom,746,0.6666666666666666,39,1060.33,8,0,0,7,0,3,0,0
14104,155,2,216.20999999999998,10.295714285714284,0.0,0.0,0.0,0.0,18.0175,Other,118.9,United Kingdom,72,0.16666666666666666,11,216.20999999999998,2,0,0,7,0,3,0,0
14105,85,2,1260.33,16.58328947368421,1.0,2.0,5.9,0.004681313624209533,105.02749999999999,Kitchen,301.75,United Kingdom,798,0.16666666666666666,153,1260.33,2,0,0,6,0,3,0,0
14107,52,8,2688.48,21.681290322580644,1.0,5.0,14.75,0.005486371481283104,224.04,Kitchen,1217.07,United Kingdom,1788,0.6666666666666666,312,2688.48,8,0,0,6,0,3,0,0
14108,31,3,594.16,16.976,1.0,1.0,3.75,0.0063114312643059115,49.51333333333333,Other,110.31,United Kingdom,380,0.25,70,594.16,3,0,0,7,0,3,0,0
14110,4,13,5669.65,36.343910256410254,1.0,2.0,13.5,0.0023810993623945044,472.4708333333333,Home Decor,3741.36,United Kingdom,2443,1.0833333333333333,263,5669.65,13,1,1,5,3,0,0,3
14111,14,5,688.6,62.6,1.0,1.0,4.25,0.006171943072901539,57.38333333333333,Kitchen,216.0,United Kingdom,457,0.4166666666666667,227,688.6,5,0,0,6,0,3,0,0
14112,23,12,2774.17,16.035664739884393,5.0,43.0,140.98000000000002,0.05081880346193637,231.18083333333334,Bags,761.1,United Kingdom,1608,1.0,253,2774.17,12,1,0,1,3,3,-1,3
14113,4,8,1377.92,34.448,4.0,110.0,462.5,0.33565083604273105,114.82666666666667,Storage,646.98,United Kingdom,635,0.6666666666666666,351,1377.92,8,0,0,10,1,1,-1,1
14114,274,2,386.53,25.768666666666665,0.0,0.0,0.0,0.0,32.21083333333333,Toys,163.5,United Kingdom,101,0.16666666666666666,56,386.53,2,0,0,12,0,3,0,0
14116,20,5,1382.74,19.204722222222223,0.0,0.0,0.0,0.0,115.22833333333334,Other,309.85,United Kingdom,707,0.4166666666666667,101,1382.74,5,0,0,7,0,3,0,0
14117,144,1,90.0,30.0,0.0,0.0,0.0,0.0,7.5,Electronics,60.0,United Kingdom,72,0.08333333333333333,0,90.0,1,0,0,3,0,3,0,0
14121,4,6,2740.3,17.020496894409938,2.0,4.0,39.85,0.014542203408385943,228.35833333333335,Other,811.04,United Kingdom,2078,0.5,56,2740.3,6,0,0,7,0,3,0,0
14124,84,1,419.58000000000004,83.91600000000001,0.0,0.0,0.0,0.0,34.965,Home Decor,256.32,United Kingdom,1618,0.08333333333333333,0,419.58000000000004,1,0,0,5,0,3,0,0
14125,11,3,2720.63,16.38933734939759,0.0,0.0,0.0,0.0,226.71916666666667,Electronics,523.34,United Kingdom,1628,0.25,67,2720.63,3,0,0,3,0,3,0,0
14126,8,4,643.6300000000001,40.22687500000001,1.0,50.0,62.5,0.09710547985643925,53.635833333333345,Other,471.93,United Kingdom,458,0.3333333333333333,2,643.6300000000001,4,0,0,7,2,2,0,2
14127,123,3,709.71,16.129772727272726,0.0,0.0,0.0,0.0,59.142500000000005,Home Decor,208.5,United Kingdom,321,0.25,187,709.71,3,0,0,5,0,3,0,0
14128,61,2,637.5,13.858695652173912,0.0,0.0,0.0,0.0,53.125,Home Decor,179.56,United Kingdom,564,0.16666666666666666,195,637.5,2,0,0,5,0,3,0,0
14129,2,5,1123.8600000000001,21.61269230769231,0.0,0.0,0.0,0.0,93.65500000000002,Toys,390.9,United Kingdom,592,0.4166666666666667,259,1123.8600000000001,5,0,0,12,0,3,0,0
14130,319,1,480.91,7.286515151515152,0.0,0.0,0.0,0.0,40.075833333333335,Kitchen,294.25,United Kingdom,257,0.08333333333333333,0,480.91,1,0,0,6,0,3,0,0
14132,2,12,3580.13,17.811592039800995,1.0,2.0,5.9,0.0016479848497121614,298.3441666666667,Other,1112.44,United Kingdom,3366,1.0,181,3580.13,12,1,0,7,3,3,0,3
14133,130,5,590.3399999999999,19.677999999999997,2.0,6.0,15.3,0.025917268015042183,49.19499999999999,Home Decor,240.07,United Kingdom,342,0.4166666666666667,186,590.3399999999999,5,0,0,5,0,3,0,0
14138,2,2,965.8800000000001,20.99739130434783,0.0,0.0,0.0,0.0,80.49000000000001,Home Decor,342.66,United Kingdom,600,0.16666666666666666,62,965.8800000000001,2,0,0,5,0,3,0,0
14139,46,1,415.82,15.993076923076924,0.0,0.0,0.0,0.0,34.651666666666664,Stationery,134.06,United Kingdom,510,0.08333333333333333,0,415.82,1,0,0,9,0,3,0,0
14140,4,3,920.05,13.732089552238806,1.0,2.0,15.0,0.016303461768382155,76.67083333333333,Stationery,166.56,United Kingdom,809,0.25,27,920.05,3,0,0,9,0,3,0,0
14141,3,6,879.0300000000001,19.109347826086957,2.0,18.0,36.1,0.041067995404024886,73.25250000000001,Home Decor,275.43,United Kingdom,337,0.5,102,879.0300000000001,6,0,0,5,0,3,0,0
14143,134,1,115.8,16.54285714285714,0.0,0.0,0.0,0.0,9.65,Electronics,51.0,United Kingdom,30,0.08333333333333333,0,115.8,1,0,0,3,0,3,0,0
14145,47,5,3148.2,262.34999999999997,1.0,120.0,594.0,0.18867924528301888,262.34999999999997,Other,2910.6,United Kingdom,636,0.4166666666666667,170,3148.2,5,0,0,7,2,0,-1,2
14146,9,6,2949.57,12.039061224489796,1.0,551.0,1241.4299999999998,0.42088507816393567,245.7975,Home Decor,590.04,United Kingdom,1886,0.5,348,2949.57,6,0,0,5,1,1,-1,1
14147,49,3,468.4,78.06666666666666,1.0,12.0,15.0,0.032023911187019645,39.03333333333333,Stationery,386.8,United Kingdom,96,0.25,236,468.4,3,0,0,9,0,3,-1,0
14148,234,1,157.2,52.4,0.0,0.0,0.0,0.0,13.1,Kitchen,157.2,United Kingdom,16,0.08333333333333333,0,157.2,1,0,0,6,0,3,0,0
14150,36,2,658.64,25.33230769230769,0.0,0.0,0.0,0.0,54.88666666666666,Electronics,284.40000000000003,United Kingdom,496,0.16666666666666666,324,658.64,2,0,0,3,0,3,0,0
14152,75,3,611.09,12.2218,1.0,12.0,10.2,0.016691485705869837,50.92416666666667,Stationery,162.96,United Kingdom,699,0.25,158,611.09,3,0,0,9,0,3,0,0
14154,239,2,1345.62,25.87730769230769,0.0,0.0,0.0,0.0,112.13499999999999,Other,480.59999999999997,United Kingdom,465,0.16666666666666666,0,1345.62,2,0,0,7,0,3,0,0
14155,266,1,118.75,19.791666666666668,0.0,0.0,0.0,0.0,9.895833333333334,Other,71.4,United Kingdom,25,0.08333333333333333,0,118.75,1,0,0,7,0,3,0,0
14157,20,3,392.44,8.349787234042553,1.0,11.0,32.45,0.08268779940882684,32.70333333333333,Home Decor,115.74000000000001,United Kingdom,260,0.25,265,392.44,3,0,0,5,2,3,0,2
14158,40,1,507.66,12.381951219512196,0.0,0.0,0.0,0.0,42.305,Home Decor,173.86,United Kingdom,781,0.08333333333333333,0,507.66,1,0,0,5,0,3,0,0
14159,20,14,4615.64,3.901639898562976,3.0,13.0,14.71,0.003186990319868967,384.6366666666667,Home Decor,1094.6,United Kingdom,4335,1.1666666666666667,343,4615.64,14,1,1,5,3,0,0,3
14161,216,3,1097.6200000000001,10.554038461538463,0.0,0.0,0.0,0.0,91.46833333333335,Home Decor,421.46,United Kingdom,450,0.25,153,1097.6200000000001,3,0,0,5,0,3,0,0
14162,174,2,289.36,11.5744,0.0,0.0,0.0,0.0,24.113333333333333,Other,110.61,United Kingdom,142,0.16666666666666666,118,289.36,2,0,0,7,0,3,0,0
14163,87,4,2445.91,47.036730769230765,0.0,0.0,0.0,0.0,203.82583333333332,Other,1709.39,United Kingdom,893,0.3333333333333333,151,2445.91,4,0,0,7,0,3,0,0
14164,71,2,1631.77,56.26793103448276,0.0,0.0,0.0,0.0,135.98083333333332,Bags,537.0,United Kingdom,1033,0.16666666666666666,10,1631.77,2,0,0,1,0,3,0,0
14165,276,1,120.44,5.0183333333333335,0.0,0.0,0.0,0.0,10.036666666666667,Kitchen,39.5,United Kingdom,53,0.08333333333333333,0,120.44,1,0,0,6,0,3,0,0
14167,39,4,562.59,11.251800000000001,0.0,0.0,0.0,0.0,46.8825,Electronics,279.15,United Kingdom,147,0.3333333333333333,291,562.59,4,0,0,3,0,3,0,0
14171,98,1,363.79,6.272241379310345,0.0,0.0,0.0,0.0,30.315833333333334,Home Decor,130.81,United Kingdom,167,0.08333333333333333,0,363.79,1,0,0,5,0,3,0,0
14173,11,4,450.84,15.546206896551723,0.0,0.0,0.0,0.0,37.57,Furniture,157.5,United Kingdom,150,0.3333333333333333,208,450.84,4,0,0,4,0,3,0,0
14174,33,1,134.46,5.171538461538462,0.0,0.0,0.0,0.0,11.205,Home Decor,83.91,United Kingdom,94,0.08333333333333333,0,134.46,1,0,0,5,0,3,0,0
14175,51,7,3108.06,18.95158536585366,4.0,54.0,114.23999999999998,0.036756047180556355,259.005,Kitchen,662.02,United Kingdom,1461,0.5833333333333334,278,3108.06,7,0,0,6,0,3,0,0
14176,297,5,574.0,17.9375,1.0,2.0,2.9,0.005052264808362369,47.833333333333336,Home Decor,184.10000000000002,United Kingdom,207,0.4166666666666667,70,574.0,5,0,0,5,0,3,0,0
14177,85,5,544.51,12.96452380952381,1.0,1.0,4.95,0.009090742135130668,45.37583333333333,Crockery,295.55,United Kingdom,203,0.4166666666666667,94,544.51,5,0,0,2,0,3,0,0
14178,9,7,1600.26,5.032264150943396,0.0,0.0,0.0,0.0,133.355,Kitchen,344.39000000000004,United Kingdom,1494,0.5833333333333334,173,1600.26,7,0,0,6,0,3,0,0
14179,41,2,701.57,4.46859872611465,0.0,0.0,0.0,0.0,58.46416666666667,Home Decor,184.02,United Kingdom,319,0.16666666666666666,11,701.57,2,0,0,5,0,3,0,0
14180,11,31,4640.77,18.712782258064518,6.0,9.0,107.75,0.02321812975001993,386.73083333333335,Kitchen,1491.42,United Kingdom,710,2.5833333333333335,361,4640.77,31,1,1,6,3,0,-1,3
14184,67,1,452.89,18.870416666666667,0.0,0.0,0.0,0.0,37.740833333333335,Kitchen,182.7,United Kingdom,127,0.08333333333333333,0,452.89,1,0,0,6,0,3,0,0
